5SB1_Vina_Name,5SB1_Vina_Score,6FEX_KarmaDock_Name,6FEX_KarmaDock_Score,6FEW_ledock_Name,6FEW_ledock_Score,5SB1_AutodockGPU_Name,5SB1_AutodockGPU_Score,6FEW_KarmaDock_Name,6FEW_KarmaDock_Score,6FEW_AutodockGPU_Name,6FEW_AutodockGPU_Score,5SB2_AutodockGPU_Name,5SB2_AutodockGPU_Score,6FEW_Vina_Name,6FEW_Vina_Score,6FEX_ledock_Name,6FEX_ledock_Score,5SB2_KarmaDock_Name,5SB2_KarmaDock_Score,5SB2_Vina_Name,5SB2_Vina_Score,6FEX_AutodockGPU_Name,6FEX_AutodockGPU_Score,5SB2_ledock_Name,5SB2_ledock_Score,6FEX_Vina_Name,6FEX_Vina_Score,5SB1_KarmaDock_Name,5SB1_KarmaDock_Score,5SB1_ledock_Name,5SB1_ledock_Score
decoy_243,-11.608,decoy_1333,-69.68284606933594,decoy_2029.dok,-10.38,decoy_2359,-13.9,decoy_1333,-68.07044219970703,decoy_1980,-13.21,decoy_1800,-13.38,decoy_1381,-11.779,decoy_2038.dok,-10.17,decoy_1333,-65.06723022460938,decoy_616,-11.079,decoy_1978,-13.03,decoy_2262.dok,-9.86,decoy_340,-11.851,decoy_1333,-70.99922943115234,decoy_1187.dok,-10.84
decoy_1848,-11.606,decoy_736,-52.6621322631836,decoy_2041.dok,-10.38,decoy_270,-13.89,decoy_736,-52.397605895996094,decoy_2436,-13.2,decoy_1789,-13.38,decoy_2415,-11.777,decoy_1873.dok,-10.16,decoy_736,-53.010196685791016,decoy_501,-11.072,decoy_1980,-13.03,decoy_2071.dok,-9.84,decoy_304,-11.826,decoy_736,-58.41963958740234,decoy_2086.dok,-10.84
decoy_213,-11.592,decoy_2309,-56.42927551269531,decoy_1292.dok,-10.38,decoy_2368,-13.88,decoy_2309,-56.12891006469727,decoy_2272,-13.2,decoy_2255,-13.34,decoy_2029,-11.775,decoy_1787.dok,-10.16,decoy_2309,-57.30138397216797,decoy_683,-11.069,decoy_203,-13.02,decoy_2360.dok,-9.84,decoy_343,-11.826,decoy_2309,-52.82588577270508,decoy_2365.dok,-10.83
decoy_1418,-11.579,decoy_2120,-63.58297729492188,decoy_1789.dok,-10.37,decoy_1625,-13.86,decoy_2120,-59.27706146240234,decoy_1960,-13.2,decoy_1179,-13.31,decoy_2361,-11.756,decoy_2097.dok,-10.16,decoy_2120,-65.48490142822266,decoy_2113,-11.062,decoy_1516,-13.02,decoy_344.dok,-9.84,decoy_1409,-11.818,decoy_2120,-59.0683822631836,decoy_2362.dok,-10.81
decoy_1951,-11.572,decoy_171,-44.08919906616211,decoy_2037.dok,-10.37,decoy_1696,-13.84,decoy_171,-40.82221603393555,decoy_304,-13.2,decoy_1760,-13.29,decoy_2367,-11.753,decoy_224.dok,-10.15,decoy_171,-44.166500091552734,decoy_1942,-11.049,decoy_2253,-13.02,decoy_1859.dok,-9.84,decoy_2471,-11.817,decoy_171,-39.63051986694336,decoy_305.dok,-10.8
decoy_2424,-11.564,decoy_2214,-50.79859924316406,decoy_1501.dok,-10.36,decoy_2260,-13.83,decoy_2214,-48.87441253662109,decoy_2483,-13.19,decoy_2472,-13.27,decoy_1942,-11.752,decoy_2289.dok,-10.15,decoy_2214,-48.11909103393555,decoy_245,-11.049,decoy_2368,-13.01,decoy_1942.dok,-9.83,decoy_2272,-11.808,decoy_2214,-53.95909881591797,decoy_2294.dok,-10.79
decoy_1254,-11.564,decoy_2390,-66.52786254882812,decoy_1865.dok,-10.35,decoy_2279,-13.82,decoy_2390,-56.688995361328125,decoy_1653,-13.17,decoy_1625,-13.26,decoy_2251,-11.726,decoy_231.dok,-10.14,decoy_2390,-76.13873291015625,decoy_323,-11.041,decoy_2260,-13.0,decoy_1322.dok,-9.82,decoy_344,-11.783,decoy_2390,-64.93888854980469,decoy_1680.dok,-10.78
decoy_1031,-11.537,decoy_1478,-61.49738693237305,decoy_1657.dok,-10.34,decoy_2251,-13.82,decoy_1478,-60.04642105102539,decoy_293,-13.17,decoy_2372,-13.26,decoy_2298,-11.724,decoy_219.dok,-10.14,decoy_1478,-58.585357666015625,decoy_2281,-11.03,decoy_2042,-12.99,decoy_231.dok,-9.82,decoy_1624,-11.781,decoy_1478,-63.68685150146485,decoy_1897.dok,-10.78
decoy_1764,-11.511,decoy_335,-67.73480224609375,decoy_228.dok,-10.34,decoy_331,-13.8,decoy_335,-62.21163940429688,decoy_273,-13.17,decoy_260,-13.26,decoy_290,-11.722,decoy_2381.dok,-10.13,decoy_335,-68.223876953125,decoy_1017,-11.024,decoy_1955,-12.98,decoy_2273.dok,-9.79,decoy_830,-11.774,decoy_335,-69.68987274169922,decoy_314.dok,-10.76
decoy_335,-11.507,decoy_2294,-81.27392578125,decoy_2276.dok,-10.33,decoy_2302,-13.8,decoy_2294,-79.17508697509766,decoy_339,-13.16,decoy_2262,-13.26,decoy_2473,-11.713,decoy_802.dok,-10.13,decoy_2294,-75.42353057861328,decoy_433,-11.02,decoy_1973,-12.97,decoy_2370.dok,-9.78,decoy_1659,-11.77,decoy_2294,-87.19654083251953,decoy_2260.dok,-10.76
decoy_1763,-11.497,decoy_1563,-45.84317398071289,decoy_2253.dok,-10.32,decoy_2275,-13.79,decoy_1563,-49.08804702758789,decoy_313,-13.16,decoy_1170,-13.25,decoy_2447,-11.709,decoy_1907.dok,-10.11,decoy_1563,-48.249637603759766,decoy_1011,-11.014,decoy_309,-12.97,decoy_2254.dok,-9.76,decoy_1310,-11.761,decoy_1563,-51.73311233520508,decoy_209.dok,-10.76
decoy_273,-11.496,decoy_1695,-57.40632247924805,decoy_202.dok,-10.32,decoy_2287,-13.79,decoy_1695,-60.79508590698242,decoy_2497,-13.15,decoy_993,-13.24,decoy_206,-11.708,decoy_1865.dok,-10.1,decoy_1695,-62.24881362915039,decoy_2368,-11.006,decoy_293,-12.97,decoy_2249.dok,-9.75,decoy_206,-11.745,decoy_1695,-62.21969604492188,decoy_348.dok,-10.76
decoy_245,-11.489,decoy_2122,-58.6264533996582,decoy_1546.dok,-10.32,decoy_2384,-13.79,decoy_2122,-43.43550109863281,decoy_2038,-13.13,decoy_2293,-13.24,decoy_226,-11.684,decoy_1674.dok,-10.1,decoy_2122,-58.30306625366211,decoy_329,-11.001,decoy_305,-12.96,decoy_1283.dok,-9.75,decoy_2266,-11.745,decoy_2122,-55.35845947265625,decoy_2091.dok,-10.76
decoy_1310,-11.488,decoy_1901,-61.80496597290039,decoy_1778.dok,-10.31,decoy_236,-13.77,decoy_1901,-56.29709243774414,decoy_282,-13.13,decoy_2480,-13.22,decoy_1199,-11.677,decoy_2004.dok,-10.09,decoy_1901,-64.85951232910156,decoy_270,-10.989,decoy_1601,-12.95,decoy_565.dok,-9.74,decoy_1715,-11.734,decoy_1901,-54.69575881958008,decoy_2036.dok,-10.75
decoy_771,-11.485,decoy_2488,-72.13297271728516,decoy_1687.dok,-10.3,decoy_2038,-13.76,decoy_2488,-69.6478500366211,decoy_2371,-13.12,decoy_1211,-13.21,decoy_287,-11.673,decoy_2373.dok,-10.09,decoy_2488,-64.30443572998047,decoy_1306,-10.971,decoy_235,-12.95,decoy_1822.dok,-9.74,decoy_1724,-11.732,decoy_2488,-80.33282470703125,decoy_2473.dok,-10.74
decoy_2361,-11.484,decoy_275,-74.69425201416016,decoy_231.dok,-10.29,decoy_335,-13.76,decoy_275,-68.71017456054688,decoy_1973,-13.1,decoy_2026,-13.19,decoy_1310,-11.66,decoy_1800.dok,-10.09,decoy_275,-69.81660461425781,decoy_1965,-10.956,decoy_2008,-12.95,decoy_216.dok,-9.73,decoy_762,-11.732,decoy_275,-77.2135009765625,decoy_1868.dok,-10.74
decoy_227,-11.478,decoy_450,-71.06657409667969,decoy_2263.dok,-10.29,decoy_293,-13.75,decoy_450,-65.57402038574219,decoy_2263,-13.09,decoy_1283,-13.17,decoy_1776,-11.659,decoy_1682.dok,-10.09,decoy_450,-66.13514709472656,decoy_698,-10.956,decoy_757,-12.94,decoy_2089.dok,-9.72,decoy_204,-11.731,decoy_450,-69.96511840820312,decoy_216.dok,-10.74
decoy_2398,-11.475,decoy_822,-70.3989028930664,decoy_1664.dok,-10.28,decoy_993,-13.74,decoy_822,-65.75779724121094,decoy_283,-13.09,decoy_1952,-13.17,decoy_1653,-11.656,decoy_2293.dok,-10.08,decoy_822,-67.29017639160156,decoy_658,-10.948,decoy_2451,-12.93,decoy_313.dok,-9.7,decoy_1655,-11.726,decoy_822,-67.80448150634766,decoy_1891.dok,-10.72
decoy_802,-11.475,decoy_451,-43.98618698120117,decoy_1873.dok,-10.28,decoy_342,-13.74,decoy_451,-41.12068939208984,decoy_2368,-13.08,decoy_308,-13.14,decoy_757,-11.631,decoy_217.dok,-10.07,decoy_451,-53.35491180419922,decoy_2257,-10.945,decoy_2305,-12.93,decoy_94.dok,-9.69,decoy_1216,-11.725,decoy_451,-45.36032485961914,decoy_2089.dok,-10.72
decoy_803,-11.466,decoy_318,-67.96980285644531,decoy_2021.dok,-10.28,decoy_2320,-13.74,decoy_318,-63.49151992797852,decoy_2000,-13.08,decoy_1253,-13.14,decoy_2286,-11.624,decoy_2291.dok,-10.07,decoy_318,-65.37696075439453,decoy_218,-10.945,decoy_1639,-12.93,decoy_1793.dok,-9.68,decoy_1758,-11.717,decoy_318,-70.64215850830078,decoy_202.dok,-10.71
decoy_1476,-11.464,decoy_2068,-49.29893112182617,decoy_2255.dok,-10.28,decoy_1646,-13.73,decoy_2068,-40.4675178527832,decoy_2008,-13.08,decoy_295,-13.14,decoy_1609,-11.613,decoy_2260.dok,-10.06,decoy_2068,-49.12663650512695,decoy_1454,-10.939,decoy_2310,-12.93,decoy_1544.dok,-9.68,decoy_2473,-11.712,decoy_2068,-45.12416458129883,decoy_211.dok,-10.7
decoy_1696,-11.437,decoy_2498,-67.29264068603516,decoy_1907.dok,-10.28,decoy_1281,-13.72,decoy_2498,-46.58229064941406,decoy_2037,-13.06,decoy_1145,-13.13,decoy_261,-11.603,decoy_2278.dok,-10.06,decoy_2498,-61.596439361572266,decoy_252,-10.936,decoy_1664,-12.92,decoy_2278.dok,-9.68,decoy_2286,-11.707,decoy_2498,-59.38346481323242,decoy_2233.dok,-10.68
decoy_1398,-11.436,decoy_338,-49.6031608581543,decoy_2051.dok,-10.28,decoy_2473,-13.71,decoy_338,-59.09056854248047,decoy_261,-13.05,decoy_1295,-13.11,decoy_1258,-11.591,decoy_1859.dok,-10.06,decoy_338,-65.69082641601562,decoy_567,-10.934,decoy_2388,-12.91,decoy_549.dok,-9.68,decoy_1776,-11.705,decoy_338,-58.38402938842773,decoy_304.dok,-10.68
decoy_1376,-11.432,decoy_1254,-75.69329833984375,decoy_57.dok,-10.27,decoy_2263,-13.7,decoy_1254,-66.05670928955078,decoy_2284,-13.05,decoy_1658,-13.11,decoy_1416,-11.59,decoy_1501.dok,-10.05,decoy_1254,-73.84770202636719,decoy_576,-10.93,decoy_1628,-12.91,decoy_1514.dok,-9.66,decoy_1763,-11.704,decoy_1254,-63.344757080078125,decoy_1767.dok,-10.67
decoy_2102,-11.428,decoy_2207,-51.774391174316406,decoy_1690.dok,-10.26,decoy_2451,-13.7,decoy_2207,-49.04520797729492,decoy_2466,-13.03,decoy_257,-13.11,decoy_2257,-11.59,decoy_1921.dok,-10.04,decoy_2207,-53.826690673828125,decoy_2365,-10.926,decoy_763,-12.91,decoy_1797.dok,-9.66,decoy_2048,-11.702,decoy_2207,-50.09642028808594,decoy_2216.dok,-10.67
decoy_1022,-11.409,decoy_445,-46.7723274230957,decoy_1942.dok,-10.25,decoy_2494,-13.68,decoy_445,-44.9114990234375,decoy_2393,-13.03,decoy_289,-13.11,decoy_328,-11.59,decoy_2022.dok,-10.04,decoy_445,-49.336063385009766,decoy_1296,-10.918,decoy_2342,-12.91,decoy_1697.dok,-9.65,decoy_1593,-11.702,decoy_445,-40.96861267089844,decoy_2210.dok,-10.66
decoy_1885,-11.408,decoy_228,-62.700103759765625,decoy_2400.dok,-10.24,decoy_2440,-13.68,decoy_228,-60.64805221557617,decoy_350,-13.03,decoy_330,-13.1,decoy_1454,-11.59,decoy_2434.dok,-10.04,decoy_228,-72.06869506835938,decoy_1500,-10.91,decoy_291,-12.91,decoy_1208.dok,-9.64,decoy_1713,-11.697,decoy_228,-69.47511291503906,decoy_1535.dok,-10.65
decoy_1404,-11.405,decoy_2064,-66.63787078857422,decoy_2251.dok,-10.23,decoy_1753,-13.67,decoy_2064,-62.91651153564453,decoy_299,-13.0,decoy_2389,-13.09,decoy_1760,-11.588,decoy_2436.dok,-10.01,decoy_2064,-65.7868423461914,decoy_514,-10.879,decoy_874,-12.88,decoy_2253.dok,-9.64,decoy_261,-11.692,decoy_2064,-73.77576446533203,decoy_2022.dok,-10.65
decoy_1306,-11.403,decoy_1306,-45.33269119262695,decoy_2086.dok,-10.23,decoy_1639,-13.66,decoy_1306,-62.20119094848633,decoy_1662,-13.0,decoy_313,-13.08,decoy_857,-11.577,decoy_2031.dok,-10.01,decoy_1306,-56.5678939819336,decoy_1905,-10.873,decoy_1501,-12.88,decoy_245.dok,-9.64,decoy_2251,-11.687,decoy_1306,-54.00716400146485,decoy_2384.dok,-10.64
decoy_1454,-11.399,decoy_778,-71.62657165527344,decoy_1794.dok,-10.23,decoy_760,-13.66,decoy_778,-66.26034545898438,decoy_2481,-12.99,decoy_1052,-13.07,decoy_835,-11.575,decoy_1665.dok,-10.01,decoy_778,-68.56201934814453,decoy_2364,-10.864,decoy_256,-12.87,decoy_2349.dok,-9.63,decoy_2393,-11.687,decoy_778,-62.60074234008789,decoy_2385.dok,-10.64
decoy_2039,-11.397,decoy_1603,-69.42007446289062,decoy_1857.dok,-10.22,decoy_1199,-13.66,decoy_1603,-60.47886276245117,decoy_262,-12.99,decoy_213,-13.04,decoy_1477,-11.572,decoy_1690.dok,-10.0,decoy_1603,-53.88532257080078,decoy_1220,-10.863,decoy_329,-12.86,decoy_1657.dok,-9.63,decoy_1104,-11.685,decoy_1603,-58.55673599243164,decoy_2252.dok,-10.63
decoy_1788,-11.387,decoy_2135,-43.149261474609375,decoy_2429.dok,-10.22,decoy_2294,-13.65,decoy_2135,-41.027076721191406,decoy_2022,-12.97,decoy_1518,-13.04,decoy_1664,-11.569,decoy_1772.dok,-10.0,decoy_2135,-41.52390670776367,decoy_803,-10.85,decoy_1509,-12.85,decoy_1763.dok,-9.62,decoy_1220,-11.681,decoy_2135,-37.7099494934082,decoy_2499.dok,-10.62
decoy_934,-11.373,decoy_1521,-53.35659790039063,decoy_1859.dok,-10.21,decoy_816,-13.65,decoy_1521,-44.41917419433594,decoy_308,-12.97,decoy_270,-13.03,decoy_340,-11.568,decoy_2100.dok,-10.0,decoy_1521,-44.30875015258789,decoy_1084,-10.842,decoy_1662,-12.85,decoy_1908.dok,-9.61,decoy_2061,-11.68,decoy_1521,-51.35220718383789,decoy_1693.dok,-10.62
decoy_2365,-11.372,decoy_1801,-56.16226959228516,decoy_304.dok,-10.2,decoy_2480,-13.63,decoy_1801,-57.547969818115234,decoy_2004,-12.95,decoy_2384,-13.02,decoy_821,-11.555,decoy_2026.dok,-10.0,decoy_1801,-54.03421401977539,decoy_1001,-10.826,decoy_2038,-12.84,decoy_2009.dok,-9.6,decoy_1322,-11.662,decoy_1801,-55.88447189331055,decoy_245.dok,-10.61
decoy_359,-11.37,decoy_514,-51.80020904541016,decoy_2277.dok,-10.2,decoy_2467,-13.63,decoy_514,-50.42144012451172,decoy_271,-12.95,decoy_2391,-13.01,decoy_2111,-11.553,decoy_318.dok,-9.98,decoy_514,-62.01556396484375,decoy_1413,-10.821,decoy_1244,-12.84,decoy_1258.dok,-9.6,decoy_1024,-11.662,decoy_514,-40.41302490234375,decoy_2392.dok,-10.6
decoy_1714,-11.37,decoy_2432,-84.07530975341797,decoy_1676.dok,-10.19,decoy_2381,-13.62,decoy_2432,-73.35948181152344,decoy_1628,-12.95,decoy_849,-13.01,decoy_1763,-11.546,decoy_1254.dok,-9.98,decoy_2432,-72.89794158935547,decoy_1029,-10.813,decoy_2307,-12.83,decoy_1687.dok,-9.59,decoy_1107,-11.66,decoy_2432,-81.68699645996094,decoy_2277.dok,-10.6
decoy_1973,-11.369,decoy_1190,-59.98101043701172,decoy_2100.dok,-10.19,decoy_2037,-13.61,decoy_1190,-57.44783020019531,decoy_1601,-12.94,decoy_1794,-13.01,decoy_781,-11.544,decoy_2492.dok,-9.97,decoy_1190,-59.60100936889648,decoy_2458,-10.809,decoy_2051,-12.83,decoy_1857.dok,-9.59,decoy_211,-11.659,decoy_1190,-62.002349853515625,decoy_2070.dok,-10.6
decoy_1028,-11.364,decoy_976,-55.893802642822266,decoy_802.dok,-10.19,decoy_1653,-13.6,decoy_976,-60.32538986206055,decoy_1280,-12.94,decoy_2362,-13.0,decoy_1409,-11.537,decoy_1752.dok,-9.97,decoy_976,-65.95317840576172,decoy_1502,-10.804,decoy_298,-12.82,decoy_1539.dok,-9.59,decoy_1965,-11.657,decoy_976,-60.82967758178711,decoy_1829.dok,-10.58
decoy_506,-11.358,decoy_400,-58.20368194580078,decoy_2040.dok,-10.18,decoy_314,-13.59,decoy_400,-54.5895881652832,decoy_2364,-12.94,decoy_1763,-13.0,decoy_361,-11.527,decoy_2365.dok,-9.96,decoy_400,-63.12063217163086,decoy_2439,-10.803,decoy_2370,-12.81,decoy_2284.dok,-9.57,decoy_849,-11.654,decoy_400,-51.16493606567383,decoy_2067.dok,-10.58
decoy_1381,-11.357,decoy_658,-46.8985710144043,decoy_2364.dok,-10.18,decoy_1634,-13.59,decoy_658,-42.95893859863281,decoy_2013,-12.94,decoy_2410,-12.99,decoy_2033,-11.519,decoy_1240.dok,-9.94,decoy_658,-53.67237854003906,decoy_1405,-10.799,decoy_2391,-12.81,decoy_1696.dok,-9.57,decoy_799,-11.651,decoy_658,-48.14009475708008,decoy_1759.dok,-10.57
decoy_518,-11.354,decoy_2369,-68.6603012084961,decoy_2254.dok,-10.17,decoy_2022,-13.58,decoy_2369,-63.79174423217773,decoy_336,-12.93,decoy_1500,-12.98,decoy_2454,-11.514,decoy_2047.dok,-9.92,decoy_2369,-71.83161163330078,decoy_2031,-10.793,decoy_1018,-12.81,decoy_1948.dok,-9.57,decoy_258,-11.65,decoy_2369,-76.63377380371094,decoy_1682.dok,-10.57
decoy_972,-11.352,decoy_1574,-48.65236282348633,decoy_2278.dok,-10.17,decoy_306,-13.58,decoy_1574,-54.59313201904297,decoy_2275,-12.93,decoy_1886,-12.98,decoy_2434,-11.514,decoy_1325.dok,-9.92,decoy_1574,-51.63823318481445,decoy_504,-10.781,decoy_2490,-12.81,decoy_1214.dok,-9.56,decoy_1653,-11.643,decoy_1574,-51.13136291503906,decoy_318.dok,-10.55
decoy_260,-11.351,decoy_2267,-70.50725555419922,decoy_1753.dok,-10.17,decoy_2277,-13.57,decoy_2267,-58.8565788269043,decoy_2498,-12.93,decoy_1260,-12.98,decoy_1417,-11.509,decoy_313.dok,-9.92,decoy_2267,-68.7073974609375,decoy_59,-10.78,decoy_2482,-12.8,decoy_2207.dok,-9.55,decoy_336,-11.642,decoy_2267,-71.9435806274414,decoy_1822.dok,-10.55
decoy_2068,-11.345,decoy_31,-43.8492431640625,decoy_1214.dok,-10.16,decoy_313,-13.56,decoy_31,-42.91582489013672,decoy_1296,-12.93,decoy_757,-12.97,decoy_2266,-11.499,decoy_1700.dok,-9.9,decoy_31,-50.19643020629883,decoy_2075,-10.779,decoy_345,-12.79,decoy_2224.dok,-9.54,decoy_842,-11.635,decoy_31,-45.39429473876953,decoy_1505.dok,-10.55
decoy_212,-11.345,decoy_1453,-52.25047302246094,decoy_785.dok,-10.15,decoy_312,-13.55,decoy_1453,-41.39257049560547,decoy_2451,-12.92,decoy_1959,-12.95,decoy_1605,-11.483,decoy_2384.dok,-9.9,decoy_1453,-54.75024032592773,decoy_2405,-10.778,decoy_301,-12.79,decoy_336.dok,-9.54,decoy_210,-11.633,decoy_1453,-51.86073684692383,decoy_2427.dok,-10.55
decoy_2448,-11.335,decoy_2437,-77.85264587402344,decoy_2300.dok,-10.13,decoy_2019,-13.54,decoy_2437,-69.60162353515625,decoy_2388,-12.92,decoy_323,-12.95,decoy_1764,-11.477,decoy_1204.dok,-9.9,decoy_2437,-75.07665252685547,decoy_1214,-10.775,decoy_259,-12.78,decoy_211.dok,-9.52,decoy_2264,-11.631,decoy_2437,-74.02920532226562,decoy_2060.dok,-10.54
decoy_1905,-11.335,decoy_1363,-62.09898376464844,decoy_234.dok,-10.13,decoy_2273,-13.54,decoy_1363,-59.43996047973633,decoy_2005,-12.91,decoy_268,-12.95,decoy_1659,-11.468,decoy_1696.dok,-9.89,decoy_1363,-72.13585662841797,decoy_1998,-10.77,decoy_1776,-12.78,decoy_1536.dok,-9.51,decoy_1051,-11.611,decoy_1363,-61.889591217041016,decoy_587.dok,-10.54
decoy_1500,-11.331,decoy_520,-39.9776496887207,decoy_1777.dok,-10.13,decoy_234,-13.54,decoy_520,-40.71988677978516,decoy_2253,-12.91,decoy_2005,-12.93,decoy_1283,-11.468,decoy_302.dok,-9.89,decoy_520,-50.55458831787109,decoy_2398,-10.756,decoy_334,-12.78,decoy_1930.dok,-9.5,decoy_341,-11.603,decoy_520,-46.02118682861328,decoy_1525.dok,-10.54
decoy_2376,-11.324,decoy_2231,-58.0871696472168,decoy_2451.dok,-10.11,decoy_1795,-13.53,decoy_2231,-50.0462760925293,decoy_239,-12.91,decoy_1299,-12.93,decoy_1687,-11.459,decoy_1654.dok,-9.89,decoy_2231,-53.89865493774414,decoy_503,-10.755,decoy_2356,-12.77,decoy_1789.dok,-9.49,decoy_1754,-11.594,decoy_2231,-52.31748580932617,decoy_1548.dok,-10.54
decoy_291,-11.316,decoy_1897,-65.46255493164062,decoy_325.dok,-10.1,decoy_2009,-13.52,decoy_1897,-64.98286437988281,decoy_1158,-12.9,decoy_1509,-12.92,decoy_785,-11.448,decoy_344.dok,-9.88,decoy_1897,-66.57946014404297,decoy_1143,-10.748,decoy_2284,-12.77,decoy_2392.dok,-9.49,decoy_2291,-11.591,decoy_1897,-59.85947036743164,decoy_972.dok,-10.53
decoy_1999,-11.311,decoy_1004,-70.03656768798828,decoy_2424.dok,-10.1,decoy_2483,-13.52,decoy_1004,-65.45726776123047,decoy_1663,-12.88,decoy_1282,-12.92,decoy_2256,-11.447,decoy_331.dok,-9.87,decoy_1004,-55.58317565917969,decoy_273,-10.74,decoy_2492,-12.76,decoy_1504.dok,-9.48,decoy_2456,-11.59,decoy_1004,-77.81169891357422,decoy_2381.dok,-10.53
decoy_1263,-11.298,decoy_1095,-64.0191879272461,decoy_1665.dok,-10.09,decoy_1955,-13.5,decoy_1095,-56.62179946899414,decoy_2042,-12.87,decoy_2490,-12.92,decoy_233,-11.446,decoy_2370.dok,-9.86,decoy_1095,-62.89741897583008,decoy_1414,-10.734,decoy_1691,-12.76,decoy_1264.dok,-9.48,decoy_1451,-11.587,decoy_1095,-60.48411178588867,decoy_2077.dok,-10.52
decoy_1341,-11.296,decoy_309,-61.44670104980469,decoy_2284.dok,-10.08,decoy_2280,-13.49,decoy_309,-61.7749137878418,decoy_281,-12.87,decoy_314,-12.91,decoy_201,-11.443,decoy_232.dok,-9.86,decoy_309,-57.739288330078125,decoy_2293,-10.734,decoy_239,-12.75,decoy_2291.dok,-9.48,decoy_1658,-11.575,decoy_309,-66.2051010131836,decoy_2033.dok,-10.52
decoy_2051,-11.296,decoy_1734,-67.6798324584961,decoy_1652.dok,-10.08,decoy_783,-13.49,decoy_1734,-61.81856918334961,decoy_2342,-12.87,decoy_2365,-12.89,decoy_2039,-11.435,decoy_2415.dok,-9.86,decoy_1734,-62.54372787475586,decoy_1199,-10.73,decoy_2041,-12.74,decoy_1326.dok,-9.47,decoy_361,-11.571,decoy_1734,-69.5793685913086,decoy_995.dok,-10.52
decoy_703,-11.294,decoy_1338,-63.03135681152344,decoy_996.dok,-10.08,decoy_2298,-13.48,decoy_1338,-59.24721908569336,decoy_1161,-12.87,decoy_1152,-12.89,decoy_2357,-11.431,decoy_202.dok,-9.85,decoy_1338,-57.4124641418457,decoy_1212,-10.728,decoy_2004,-12.73,decoy_2206.dok,-9.47,decoy_934,-11.569,decoy_1338,-59.03493881225586,decoy_1201.dok,-10.51
decoy_1734,-11.294,decoy_1198,-65.70728302001953,decoy_307.dok,-10.08,decoy_934,-13.47,decoy_1198,-55.04099655151367,decoy_757,-12.86,decoy_2032,-12.88,decoy_1792,-11.426,decoy_2285.dok,-9.84,decoy_1198,-57.95143508911133,decoy_2052,-10.72,decoy_2275,-12.73,decoy_1868.dok,-9.46,decoy_2416,-11.565,decoy_1198,-51.92577362060547,decoy_2053.dok,-10.51
decoy_2402,-11.287,decoy_1023,-55.99560928344727,decoy_2260.dok,-10.06,decoy_2385,-13.47,decoy_1023,-56.1427116394043,decoy_2259,-12.86,decoy_210,-12.87,decoy_1907,-11.416,decoy_1652.dok,-9.84,decoy_1023,-63.81903076171875,decoy_771,-10.714,decoy_2458,-12.72,decoy_71.dok,-9.45,decoy_313,-11.556,decoy_1023,-56.532596588134766,decoy_2223.dok,-10.5
decoy_1602,-11.286,decoy_2196,-41.43360900878906,decoy_2060.dok,-10.05,decoy_2429,-13.46,decoy_2196,-45.53288269042969,decoy_2470,-12.85,decoy_1664,-12.87,decoy_2416,-11.415,decoy_243.dok,-9.84,decoy_2196,-47.68902969360352,decoy_357,-10.712,decoy_2283,-12.72,decoy_2252.dok,-9.44,decoy_514,-11.555,decoy_2196,-38.36648178100586,decoy_2238.dok,-10.5
decoy_794,-11.285,decoy_189,-38.756980895996094,decoy_2015.dok,-10.05,decoy_323,-13.46,decoy_189,-37.01823425292969,decoy_2389,-12.85,decoy_298,-12.87,decoy_2372,-11.399,decoy_2294.dok,-9.84,decoy_189,-47.25471878051758,decoy_15,-10.704,decoy_2032,-12.72,decoy_2300.dok,-9.44,decoy_2362,-11.549,decoy_189,-39.726051330566406,decoy_2274.dok,-10.49
decoy_209,-11.282,decoy_743,-52.87066650390625,decoy_209.dok,-10.04,decoy_2380,-13.46,decoy_743,-53.78555679321289,decoy_1696,-12.83,decoy_2270,-12.86,decoy_2365,-11.392,decoy_2286.dok,-9.84,decoy_743,-52.22822570800781,decoy_55,-10.699,decoy_261,-12.72,decoy_2432.dok,-9.44,decoy_1283,-11.547,decoy_743,-49.07288360595703,decoy_1429.dok,-10.49
decoy_1068,-11.281,decoy_1664,-71.50953674316406,decoy_2373.dok,-10.04,decoy_260,-13.45,decoy_1664,-61.1798095703125,decoy_266,-12.83,decoy_1056,-12.86,decoy_1603,-11.39,decoy_2006.dok,-9.83,decoy_1664,-69.12887573242188,decoy_637,-10.696,decoy_344,-12.72,decoy_1418.dok,-9.44,decoy_755,-11.525,decoy_1664,-75.72254180908203,decoy_249.dok,-10.49
decoy_837,-11.273,decoy_1647,-54.8992805480957,decoy_223.dok,-10.04,decoy_318,-13.45,decoy_1647,-52.92303466796875,decoy_1501,-12.83,decoy_1312,-12.85,decoy_303,-11.388,decoy_2210.dok,-9.83,decoy_1647,-57.94457244873047,decoy_353,-10.694,decoy_1667,-12.71,decoy_1760.dok,-9.44,decoy_2365,-11.516,decoy_1647,-51.141380310058594,decoy_233.dok,-10.49
